1	Q0	12398	0	18.094137	LMD[m+d]
1	Q0	12509	1	18.094137	LMD[m+d]
1	Q0	14079	2	15.226860	LMD[m+d]
1	Q0	10073	3	12.626371	LMD[m+d]
1	Q0	12208	4	12.163081	LMD[m+d]
1	Q0	14252	5	11.412283	LMD[m+d]
1	Q0	13378	6	11.412283	LMD[m+d]
1	Q0	14196	7	11.408020	LMD[m+d]
1	Q0	34521	8	11.371479	LMD[m+d]
1	Q0	14417	9	11.297346	LMD[m+d]
2	Q0	12513	0	11.487055	LMD[m+d]
2	Q0	4594	1	11.207649	LMD[m+d]
2	Q0	50759	2	5.752468	LMD[m+d]
2	Q0	50714	3	5.749010	LMD[m+d]
2	Q0	50752	4	5.747040	LMD[m+d]
2	Q0	50765	5	5.747040	LMD[m+d]
2	Q0	50707	6	5.746056	LMD[m+d]
2	Q0	50757	7	5.745564	LMD[m+d]
2	Q0	50709	8	5.743110	LMD[m+d]
2	Q0	50715	9	5.742130	LMD[m+d]
3	Q0	55432	0	11.204836	LMD[m+d]
3	Q0	8872	1	11.204836	LMD[m+d]
3	Q0	74417	2	10.214487	LMD[m+d]
3	Q0	1652	3	10.153515	LMD[m+d]
3	Q0	30782	4	10.008101	LMD[m+d]
3	Q0	89044	5	9.971484	LMD[m+d]
3	Q0	68590	6	9.971484	LMD[m+d]
3	Q0	11484	7	9.814926	LMD[m+d]
3	Q0	6969	8	9.410396	LMD[m+d]
3	Q0	86413	9	9.409346	LMD[m+d]
4	Q0	14530	0	35.108719	LMD[m+d]
4	Q0	14084	1	31.402773	LMD[m+d]
4	Q0	14079	2	24.846161	LMD[m+d]
4	Q0	1889	3	22.368273	LMD[m+d]
4	Q0	12513	4	22.357651	LMD[m+d]
4	Q0	14049	5	21.438978	LMD[m+d]
4	Q0	4594	6	20.803064	LMD[m+d]
4	Q0	6666	7	13.694107	LMD[m+d]
4	Q0	77552	8	13.487942	LMD[m+d]
4	Q0	10553	9	13.487942	LMD[m+d]
5	Q0	12513	0	21.993383	LMD[m+d]
5	Q0	14079	1	21.728090	LMD[m+d]
5	Q0	14979	2	18.997499	LMD[m+d]
5	Q0	9449	3	13.806734	LMD[m+d]
5	Q0	14977	4	13.308874	LMD[m+d]
5	Q0	12518	5	12.139017	LMD[m+d]
5	Q0	3647	6	12.138521	LMD[m+d]
5	Q0	3914	7	12.088524	LMD[m+d]
5	Q0	9547	8	11.966918	LMD[m+d]
5	Q0	63952	9	11.736246	LMD[m+d]
6	Q0	4594	0	19.830662	LMD[m+d]
6	Q0	31774	1	14.232390	LMD[m+d]
6	Q0	12513	2	12.792071	LMD[m+d]
6	Q0	53986	3	9.623799	LMD[m+d]
6	Q0	47970	4	9.295758	LMD[m+d]
6	Q0	10280	5	9.290466	LMD[m+d]
6	Q0	8533	6	9.227093	LMD[m+d]
6	Q0	2976	7	9.227093	LMD[m+d]
6	Q0	8555	8	9.227093	LMD[m+d]
6	Q0	43391	9	9.227093	LMD[m+d]
7	Q0	9177	0	17.595144	LMD[m+d]
7	Q0	9101	1	15.104709	LMD[m+d]
7	Q0	30449	2	10.708294	LMD[m+d]
7	Q0	30494	3	10.499056	LMD[m+d]
7	Q0	11846	4	10.429228	LMD[m+d]
7	Q0	11855	5	10.429228	LMD[m+d]
7	Q0	63249	6	10.361843	LMD[m+d]
7	Q0	75764	7	10.321029	LMD[m+d]
7	Q0	6748	8	10.321029	LMD[m+d]
7	Q0	6400	9	9.956868	LMD[m+d]
8	Q0	14417	0	18.691956	LMD[m+d]
8	Q0	13284	1	18.691956	LMD[m+d]
8	Q0	12513	2	15.891479	LMD[m+d]
8	Q0	4594	3	15.332671	LMD[m+d]
8	Q0	15095	4	14.366076	LMD[m+d]
8	Q0	2330	5	13.388578	LMD[m+d]
8	Q0	4069	6	13.289301	LMD[m+d]
