1	Q0	32907	0	6.739191	LMD[m]
1	Q0	32519	1	5.356655	LMD[m]
1	Q0	11995	2	4.688486	LMD[m]
1	Q0	46025	3	4.057219	LMD[m]
1	Q0	11607	4	4.057219	LMD[m]
1	Q0	12509	5	4.054230	LMD[m]
1	Q0	12398	6	4.054230	LMD[m]
1	Q0	12491	7	3.877613	LMD[m]
1	Q0	12511	8	3.877613	LMD[m]
1	Q0	11973	9	3.738711	LMD[m]
2	Q0	2621	0	4.363900	LMD[m]
2	Q0	49666	1	4.363900	LMD[m]
2	Q0	49698	2	4.363900	LMD[m]
2	Q0	5918	3	4.353542	LMD[m]
2	Q0	65603	4	4.342805	LMD[m]
2	Q0	66069	5	4.342805	LMD[m]
3	Q0	6969	0	5.094469	LMD[m]
3	Q0	75802	1	4.943092	LMD[m]
3	Q0	6520	2	4.389606	LMD[m]
3	Q0	75470	3	4.178267	LMD[m]
3	Q0	47966	4	4.091065	LMD[m]
3	Q0	48011	5	4.090568	LMD[m]
3	Q0	6762	6	4.035414	LMD[m]
3	Q0	47945	7	3.621797	LMD[m]
3	Q0	48020	8	3.604459	LMD[m]
3	Q0	48018	9	3.603463	LMD[m]
4	Q0	10167	0	9.736291	LMD[m]
4	Q0	12352	1	9.012200	LMD[m]
4	Q0	5495	2	7.640154	LMD[m]
4	Q0	5496	3	7.625202	LMD[m]
4	Q0	9990	4	7.468934	LMD[m]
4	Q0	32793	5	7.074553	LMD[m]
4	Q0	5486	6	7.029018	LMD[m]
4	Q0	14401	7	5.501659	LMD[m]
4	Q0	6969	8	5.094469	LMD[m]
4	Q0	75802	9	4.943092	LMD[m]
5	Q0	85924	0	8.838944	LMD[m]
5	Q0	85957	1	4.997145	LMD[m]
5	Q0	42020	2	4.335068	LMD[m]
5	Q0	3562	3	4.335068	LMD[m]
5	Q0	71943	4	2.291523	LMD[m]
5	Q0	71951	5	2.086432	LMD[m]
5	Q0	71960	6	2.086432	LMD[m]
5	Q0	71980	7	2.086432	LMD[m]
5	Q0	71964	8	2.086432	LMD[m]
5	Q0	71972	9	2.086432	LMD[m]
6	Q0	28702	0	5.410707	LMD[m]
