1	Q0	1756	0	4.127854	TFIDF[d]
1	Q0	5282	1	4.127854	TFIDF[d]
1	Q0	9670	2	4.096933	TFIDF[d]
1	Q0	34340	3	3.738331	TFIDF[d]
1	Q0	8837	4	3.419298	TFIDF[d]
1	Q0	75401	5	3.419298	TFIDF[d]
1	Q0	26291	6	3.239515	TFIDF[d]
1	Q0	10771	7	3.195621	TFIDF[d]
1	Q0	28826	8	2.193113	TFIDF[d]
1	Q0	7092	9	1.676817	TFIDF[d]
2	Q0	50759	0	1.200171	TFIDF[d]
2	Q0	50714	1	1.017495	TFIDF[d]
2	Q0	50752	2	0.946251	TFIDF[d]
2	Q0	50765	3	0.946251	TFIDF[d]
2	Q0	50707	4	0.921669	TFIDF[d]
2	Q0	50757	5	0.910075	TFIDF[d]
2	Q0	50709	6	0.848649	TFIDF[d]
2	Q0	50715	7	0.830781	TFIDF[d]
2	Q0	50737	8	0.798188	TFIDF[d]
2	Q0	50748	9	0.783268	TFIDF[d]
3	Q0	7349	0	1.671929	TFIDF[d]
3	Q0	76842	1	1.671929	TFIDF[d]
3	Q0	53653	2	1.562657	TFIDF[d]
3	Q0	53635	3	1.562657	TFIDF[d]
3	Q0	53643	4	1.562657	TFIDF[d]
3	Q0	7247	5	1.419700	TFIDF[d]
3	Q0	76092	6	1.419700	TFIDF[d]
3	Q0	72809	7	1.285757	TFIDF[d]
3	Q0	9488	8	1.272626	TFIDF[d]
3	Q0	6762	9	1.125151	TFIDF[d]
4	Q0	15243	0	2.416396	TFIDF[d]
4	Q0	7349	1	1.671929	TFIDF[d]
4	Q0	76842	2	1.671929	TFIDF[d]
4	Q0	53653	3	1.562657	TFIDF[d]
4	Q0	53635	4	1.562657	TFIDF[d]
4	Q0	53643	5	1.562657	TFIDF[d]
4	Q0	7247	6	1.419700	TFIDF[d]
4	Q0	76092	7	1.419700	TFIDF[d]
4	Q0	72809	8	1.285757	TFIDF[d]
4	Q0	9488	9	1.272626	TFIDF[d]
5	Q0	55414	0	3.624347	TFIDF[d]
5	Q0	7798	1	3.484654	TFIDF[d]
5	Q0	79228	2	2.985887	TFIDF[d]
5	Q0	77449	3	2.980598	TFIDF[d]
5	Q0	10492	4	2.979470	TFIDF[d]
5	Q0	32557	5	2.917458	TFIDF[d]
5	Q0	9422	6	2.689494	TFIDF[d]
5	Q0	66121	7	2.681856	TFIDF[d]
5	Q0	8726	8	2.670658	TFIDF[d]
5	Q0	10604	9	2.605788	TFIDF[d]
6	Q0	53821	0	2.620253	TFIDF[d]
6	Q0	15333	1	1.850022	TFIDF[d]
6	Q0	13291	2	1.850022	TFIDF[d]
6	Q0	71549	3	1.152451	TFIDF[d]
6	Q0	3612	4	0.986458	TFIDF[d]
6	Q0	3449	5	0.982860	TFIDF[d]
6	Q0	3442	6	0.980454	TFIDF[d]
6	Q0	3596	7	0.975624	TFIDF[d]
6	Q0	3586	8	0.974413	TFIDF[d]
6	Q0	3420	9	0.973200	TFIDF[d]
