1	Q0	34521	0	7.186471	BM25[d]
1	Q0	12398	1	6.757192	BM25[d]
1	Q0	12509	2	6.757192	BM25[d]
1	Q0	52100	3	5.649209	BM25[d]
1	Q0	42979	4	5.614810	BM25[d]
1	Q0	70382	5	5.368886	BM25[d]
1	Q0	5282	6	5.159764	BM25[d]
1	Q0	1756	7	5.159764	BM25[d]
1	Q0	9670	8	5.159764	BM25[d]
1	Q0	10073	9	5.046720	BM25[d]
2	Q0	4594	0	4.228833	BM25[d]
2	Q0	12513	1	3.847524	BM25[d]
2	Q0	50759	2	3.642899	BM25[d]
2	Q0	50714	3	3.639699	BM25[d]
2	Q0	50752	4	3.637872	BM25[d]
2	Q0	50765	5	3.637872	BM25[d]
2	Q0	50707	6	3.636960	BM25[d]
2	Q0	50757	7	3.636504	BM25[d]
2	Q0	50709	8	3.634225	BM25[d]
2	Q0	50715	9	3.633315	BM25[d]
3	Q0	55432	0	5.649999	BM25[d]
3	Q0	8872	1	5.649999	BM25[d]
3	Q0	74417	2	5.309124	BM25[d]
3	Q0	1652	3	5.256423	BM25[d]
3	Q0	89044	4	4.376360	BM25[d]
3	Q0	30782	5	4.376360	BM25[d]
3	Q0	68590	6	4.376360	BM25[d]
3	Q0	71338	7	4.225764	BM25[d]
3	Q0	86413	8	3.880053	BM25[d]
3	Q0	36425	9	3.710115	BM25[d]
4	Q0	15641	0	10.254788	BM25[d]
4	Q0	14336	1	8.757246	BM25[d]
4	Q0	13369	2	8.757246	BM25[d]
4	Q0	13388	3	8.583920	BM25[d]
4	Q0	15414	4	8.583920	BM25[d]
4	Q0	4594	5	8.360764	BM25[d]
4	Q0	12513	6	8.340244	BM25[d]
4	Q0	13461	7	8.232039	BM25[d]
4	Q0	6666	8	7.430129	BM25[d]
4	Q0	77552	9	7.257771	BM25[d]
5	Q0	12518	0	8.374179	BM25[d]
5	Q0	12513	1	8.210926	BM25[d]
5	Q0	10280	2	6.707057	BM25[d]
5	Q0	3647	3	6.509522	BM25[d]
5	Q0	4173	4	6.496852	BM25[d]
5	Q0	3914	5	6.365216	BM25[d]
5	Q0	7219	6	6.279380	BM25[d]
5	Q0	8685	7	6.233015	BM25[d]
5	Q0	14979	8	6.094980	BM25[d]
5	Q0	63952	9	6.094980	BM25[d]
6	Q0	15381	0	9.758492	BM25[d]
6	Q0	13356	1	9.758492	BM25[d]
6	Q0	4594	2	7.478556	BM25[d]
6	Q0	10280	3	6.258908	BM25[d]
6	Q0	48707	4	5.645159	BM25[d]
6	Q0	2976	5	5.357008	BM25[d]
6	Q0	8555	6	5.357008	BM25[d]
6	Q0	74750	7	5.357008	BM25[d]
6	Q0	43391	8	5.357008	BM25[d]
6	Q0	8533	9	5.357008	BM25[d]
7	Q0	9101	0	7.914781	BM25[d]
7	Q0	9177	1	7.908917	BM25[d]
7	Q0	6748	2	6.210251	BM25[d]
7	Q0	75764	3	6.210251	BM25[d]
7	Q0	3731	4	5.501603	BM25[d]
7	Q0	11846	5	5.435451	BM25[d]
7	Q0	11855	6	5.435451	BM25[d]
7	Q0	1811	7	5.141011	BM25[d]
7	Q0	7227	8	5.021755	BM25[d]
7	Q0	55510	9	5.021755	BM25[d]
8	Q0	14417	0	8.081145	BM25[d]
8	Q0	13284	1	8.081145	BM25[d]
8	Q0	15381	2	8.005090	BM25[d]
8	Q0	13356	3	8.005090	BM25[d]
8	Q0	15729	4	7.275601	BM25[d]
8	Q0	15660	5	6.250222	BM25[d]
8	Q0	4594	6	6.182750	BM25[d]
8	Q0	14503	7	5.745206	BM25[d]
8	Q0	13633	8	5.745206	BM25[d]
8	Q0	13845	9	5.717715	BM25[d]
9	Q0	15381	0	8.882782	BM25[d]
9	Q0	13356	1	8.882782	BM25[d]
9	Q0	5988	2	8.726471	BM25[d]
9	Q0	15011	3	8.603367	BM25[d]
9	Q0	14751	4	8.550655	BM25[d]
9	Q0	14750	5	8.550655	BM25[d]
9	Q0	10657	6	8.132951	BM25[d]
9	Q0	15013	7	7.727588	BM25[d]
9	Q0	15003	8	7.212343	BM25[d]
9	Q0	15001	9	7.212343	BM25[d]
10	Q0	12513	0	5.992115	BM25[d]
10	Q0	50502	1	4.931082	BM25[d]
10	Q0	3308	2	4.896230	BM25[d]
10	Q0	5644	3	4.896230	BM25[d]
10	Q0	3615	4	4.863220	BM25[d]
10	Q0	19394	5	4.845578	BM25[d]
10	Q0	14472	6	4.782327	BM25[d]
10	Q0	43785	7	4.743417	BM25[d]
10	Q0	43456	8	4.743417	BM25[d]
10	Q0	6973	9	4.743417	BM25[d]
