1	Q0	32907	0	14.003122	BM25[m]
1	Q0	34340	1	9.052525	BM25[m]
1	Q0	11995	2	8.663061	BM25[m]
1	Q0	32519	3	8.527941	BM25[m]
1	Q0	46025	4	8.013315	BM25[m]
1	Q0	11607	5	8.013315	BM25[m]
1	Q0	77854	6	7.906261	BM25[m]
1	Q0	77476	7	7.648887	BM25[m]
1	Q0	10548	8	7.648887	BM25[m]
1	Q0	10357	9	7.648887	BM25[m]
2	Q0	49666	0	4.963072	BM25[m]
2	Q0	49698	1	4.963072	BM25[m]
2	Q0	2621	2	4.963072	BM25[m]
2	Q0	5918	3	3.878213	BM25[m]
2	Q0	65603	4	3.155598	BM25[m]
2	Q0	66069	5	3.155598	BM25[m]
3	Q0	25054	0	11.114473	BM25[m]
3	Q0	25039	1	10.714025	BM25[m]
3	Q0	8990	2	10.526449	BM25[m]
3	Q0	69029	3	10.421041	BM25[m]
3	Q0	25104	4	10.264825	BM25[m]
3	Q0	47945	5	10.163960	BM25[m]
3	Q0	6762	6	10.064555	BM25[m]
3	Q0	10215	7	9.812931	BM25[m]
3	Q0	7247	8	9.680022	BM25[m]
3	Q0	8935	9	9.460798	BM25[m]
4	Q0	32793	0	12.758192	BM25[m]
4	Q0	12352	1	12.399003	BM25[m]
4	Q0	25054	2	11.114473	BM25[m]
4	Q0	25039	3	10.714025	BM25[m]
4	Q0	8990	4	10.526449	BM25[m]
4	Q0	10167	5	10.501034	BM25[m]
4	Q0	69029	6	10.421041	BM25[m]
4	Q0	25104	7	10.264825	BM25[m]
4	Q0	47945	8	10.163960	BM25[m]
4	Q0	6762	9	10.064555	BM25[m]
5	Q0	55364	0	9.588117	BM25[m]
5	Q0	55467	1	9.345316	BM25[m]
5	Q0	55277	2	9.323893	BM25[m]
5	Q0	55417	3	9.277433	BM25[m]
5	Q0	55273	4	9.198456	BM25[m]
5	Q0	55512	5	7.328972	BM25[m]
5	Q0	55434	6	7.328972	BM25[m]
5	Q0	6406	7	7.264053	BM25[m]
5	Q0	7613	8	7.230349	BM25[m]
5	Q0	45037	9	7.129413	BM25[m]
6	Q0	3589	0	11.836685	BM25[m]
6	Q0	45367	1	11.321156	BM25[m]
6	Q0	2244	2	11.205019	BM25[m]
6	Q0	2873	3	10.579641	BM25[m]
6	Q0	2807	4	10.451004	BM25[m]
6	Q0	41893	5	10.388058	BM25[m]
6	Q0	36566	6	9.825895	BM25[m]
6	Q0	36487	7	9.825895	BM25[m]
6	Q0	2784	8	9.784015	BM25[m]
6	Q0	4882	9	9.689963	BM25[m]
7	Q0	38397	0	11.125607	BM25[m]
7	Q0	38308	1	11.125607	BM25[m]
7	Q0	63249	2	11.104925	BM25[m]
7	Q0	7070	3	10.025217	BM25[m]
7	Q0	9177	4	7.312348	BM25[m]
7	Q0	75366	5	6.678388	BM25[m]
7	Q0	11305	6	6.377723	BM25[m]
7	Q0	54468	7	6.311995	BM25[m]
7	Q0	53941	8	6.311995	BM25[m]
7	Q0	54322	9	6.311995	BM25[m]
8	Q0	41757	0	10.291597	BM25[m]
8	Q0	3531	1	10.291597	BM25[m]
8	Q0	3035	2	10.291597	BM25[m]
8	Q0	30594	3	9.945789	BM25[m]
8	Q0	3399	4	9.893071	BM25[m]
8	Q0	41793	5	9.893071	BM25[m]
8	Q0	30649	6	9.837000	BM25[m]
8	Q0	30663	7	9.837000	BM25[m]
8	Q0	61778	8	9.142720	BM25[m]
8	Q0	5823	9	8.848392	BM25[m]
9	Q0	48650	0	8.112371	BM25[m]
9	Q0	12265	1	8.112371	BM25[m]
9	Q0	48932	2	7.735854	BM25[m]
9	Q0	48975	3	7.735854	BM25[m]
9	Q0	12093	4	7.735854	BM25[m]
9	Q0	48364	5	7.735854	BM25[m]
9	Q0	48433	6	7.735854	BM25[m]
