1	Q0	32907	0	13.784747	BM25[m]
1	Q0	34340	1	9.004654	BM25[m]
1	Q0	11995	2	8.654189	BM25[m]
1	Q0	32519	3	8.513882	BM25[m]
1	Q0	46025	4	8.349535	BM25[m]
1	Q0	11607	5	8.349535	BM25[m]
1	Q0	77854	6	7.961244	BM25[m]
1	Q0	77451	7	7.719524	BM25[m]
1	Q0	77476	8	7.719524	BM25[m]
1	Q0	10357	9	7.719524	BM25[m]
2	Q0	49666	0	4.861277	BM25[m]
2	Q0	49698	1	4.861277	BM25[m]
2	Q0	2621	2	4.861277	BM25[m]
2	Q0	5918	3	3.970445	BM25[m]
2	Q0	65603	4	3.216079	BM25[m]
2	Q0	66069	5	3.216079	BM25[m]
3	Q0	25054	0	11.246126	BM25[m]
3	Q0	25039	1	10.754239	BM25[m]
3	Q0	8990	2	10.693687	BM25[m]
3	Q0	69029	3	10.588988	BM25[m]
3	Q0	25104	4	10.349174	BM25[m]
3	Q0	47945	5	10.227885	BM25[m]
3	Q0	6762	6	10.099663	BM25[m]
3	Q0	10215	7	9.872738	BM25[m]
3	Q0	7247	8	9.662561	BM25[m]
3	Q0	8935	9	9.490736	BM25[m]
4	Q0	32793	0	12.896923	BM25[m]
4	Q0	12352	1	12.641754	BM25[m]
4	Q0	25054	2	11.246126	BM25[m]
4	Q0	25039	3	10.754239	BM25[m]
4	Q0	8990	4	10.693687	BM25[m]
4	Q0	69029	5	10.588988	BM25[m]
4	Q0	25104	6	10.349174	BM25[m]
4	Q0	10167	7	10.275675	BM25[m]
4	Q0	47945	8	10.227885	BM25[m]
4	Q0	6762	9	10.099663	BM25[m]
5	Q0	55364	0	9.619266	BM25[m]
5	Q0	55467	1	9.385661	BM25[m]
5	Q0	55417	2	9.305599	BM25[m]
5	Q0	55277	3	9.279943	BM25[m]
5	Q0	55273	4	9.172875	BM25[m]
5	Q0	6406	5	7.346435	BM25[m]
5	Q0	55512	6	7.280337	BM25[m]
5	Q0	55434	7	7.280337	BM25[m]
5	Q0	7613	8	7.258429	BM25[m]
5	Q0	6120	9	7.230925	BM25[m]
6	Q0	3589	0	12.061421	BM25[m]
6	Q0	45367	1	11.553004	BM25[m]
6	Q0	2244	2	11.240062	BM25[m]
6	Q0	2873	3	10.605991	BM25[m]
6	Q0	41893	4	10.415873	BM25[m]
6	Q0	2807	5	10.213861	BM25[m]
6	Q0	36566	6	10.028881	BM25[m]
6	Q0	36487	7	10.028881	BM25[m]
6	Q0	4882	8	9.803040	BM25[m]
6	Q0	4682	9	9.412600	BM25[m]
7	Q0	63249	0	11.305613	BM25[m]
7	Q0	38397	1	10.888825	BM25[m]
7	Q0	38308	2	10.888825	BM25[m]
7	Q0	7070	3	10.248247	BM25[m]
7	Q0	9177	4	7.155754	BM25[m]
7	Q0	11305	5	6.696278	BM25[m]
7	Q0	75366	6	6.493311	BM25[m]
7	Q0	53941	7	6.397315	BM25[m]
7	Q0	54520	8	6.397315	BM25[m]
7	Q0	54322	9	6.397315	BM25[m]
8	Q0	41757	0	10.727971	BM25[m]
8	Q0	3531	1	10.727971	BM25[m]
8	Q0	3035	2	10.727971	BM25[m]
8	Q0	3399	3	10.194753	BM25[m]
8	Q0	41793	4	10.194753	BM25[m]
8	Q0	30594	5	9.676203	BM25[m]
8	Q0	30649	6	9.364136	BM25[m]
8	Q0	30663	7	9.364136	BM25[m]
8	Q0	61778	8	9.166096	BM25[m]
8	Q0	5823	9	8.986701	BM25[m]
9	Q0	12265	0	7.900079	BM25[m]
9	Q0	12093	1	7.838449	BM25[m]
9	Q0	48650	2	7.743904	BM25[m]
9	Q0	48364	3	7.615025	BM25[m]
9	Q0	48932	4	7.615025	BM25[m]
9	Q0	12287	5	7.615025	BM25[m]
9	Q0	48975	6	7.615025	BM25[m]
9	Q0	48433	7	7.615025	BM25[m]
9	Q0	12286	8	7.417544	BM25[m]
9	Q0	48419	9	7.241736	BM25[m]
10	Q0	83073	0	9.759424	BM25[m]
10	Q0	83577	1	9.759424	BM25[m]
10	Q0	82816	2	9.759424	BM25[m]
10	Q0	82746	3	9.759424	BM25[m]
10	Q0	82631	4	9.759424	BM25[m]
10	Q0	85047	5	9.522526	BM25[m]
10	Q0	85313	6	9.522526	BM25[m]
10	Q0	47386	7	8.450363	BM25[m]
10	Q0	47459	8	8.092113	BM25[m]
10	Q0	10037	9	7.932019	BM25[m]
11	Q0	53754	0	14.941307	BM25[m]
11	Q0	15625	1	11.397840	BM25[m]
